Image Title, Actual Label , Prediction I, Score I, Prediction II, Score II
1382_007019.jpg,non-CU,CU,0.526375,non-CU,0.473625
215_002257.jpg,non-CU,non-CU,0.532066,CU,0.467934
368_000846.jpg,non-CU,non-CU,0.966655,CU,0.0333445
1324_000117.jpg,non-CU,non-CU,0.999517,CU,0.000482783
146_001984.jpg,non-CU,non-CU,0.980885,CU,0.0191155
344_004800.jpg,non-CU,non-CU,0.999733,CU,0.000267187
1442_002933.jpg,non-CU,non-CU,0.843129,CU,0.156871
344_002253.jpg,non-CU,CU,0.778783,non-CU,0.221217
1380_001270.jpg,non-CU,non-CU,0.995206,CU,0.00479429
7_001334.jpg,non-CU,non-CU,0.992805,CU,0.0071952
304_000843.jpg,non-CU,non-CU,0.998278,CU,0.00172172
344_000456.jpg,non-CU,non-CU,0.907906,CU,0.0920942
1297_006025.jpg,non-CU,non-CU,0.866334,CU,0.133666
924_001689.jpg,non-CU,non-CU,0.5196,CU,0.4804
1388_001051.jpg,non-CU,non-CU,0.898683,CU,0.101317
1316_003084.jpg,non-CU,CU,0.983188,non-CU,0.0168117
1391_010149.jpg,non-CU,non-CU,0.974553,CU,0.0254471
685_002851.jpg,non-CU,non-CU,0.557667,CU,0.442333
1388_001420.jpg,non-CU,CU,0.526517,non-CU,0.473483
1382_004507.jpg,non-CU,non-CU,0.971215,CU,0.0287846
1324_003342.jpg,non-CU,non-CU,0.591209,CU,0.408791
344_001192.jpg,non-CU,non-CU,0.817827,CU,0.182173
1380_003904.jpg,non-CU,non-CU,0.983191,CU,0.016809
215_004492.jpg,non-CU,non-CU,0.998713,CU,0.00128667
1342_005046.jpg,non-CU,non-CU,0.995256,CU,0.00474414
368_000033.jpg,non-CU,non-CU,0.914674,CU,0.0853257
685_001466.jpg,non-CU,non-CU,0.998822,CU,0.00117842
1324_000322.jpg,non-CU,non-CU,0.989949,CU,0.0100507
1297_001222.jpg,non-CU,non-CU,0.992612,CU,0.00738844
7_000770.jpg,non-CU,non-CU,0.948779,CU,0.0512212
242_000215.jpg,non-CU,non-CU,0.999238,CU,0.000762012
7_000118.jpg,non-CU,non-CU,0.693044,CU,0.306956
1293_003200.jpg,non-CU,CU,0.638121,non-CU,0.361879
142_000728.jpg,non-CU,non-CU,0.999447,CU,0.000553372
255_001834.jpg,non-CU,non-CU,0.845118,CU,0.154882
685_002855.jpg,non-CU,non-CU,0.52002,CU,0.47998
7_001759.jpg,non-CU,non-CU,0.89298,CU,0.10702
1349_005656.jpg,non-CU,non-CU,0.685348,CU,0.314651
147_004109.jpg,non-CU,non-CU,0.901619,CU,0.0983814
1297_000735.jpg,non-CU,non-CU,0.995171,CU,0.00482885
357_006467.jpg,non-CU,non-CU,0.997319,CU,0.00268069
1382_000272.jpg,non-CU,non-CU,0.873971,CU,0.126029
1380_010962.jpg,non-CU,non-CU,0.995156,CU,0.00484349
215_003013.jpg,non-CU,non-CU,0.993478,CU,0.00652212
924_000190.jpg,non-CU,non-CU,0.617211,CU,0.382789
7_001539.jpg,non-CU,non-CU,0.949452,CU,0.0505475
407_000199.jpg,non-CU,non-CU,0.947484,CU,0.0525162
147_001397.jpg,non-CU,non-CU,0.684222,CU,0.315778
1427_000546.jpg,non-CU,non-CU,0.997398,CU,0.00260181
255_001989.jpg,non-CU,non-CU,0.533437,CU,0.466563
1442_003774.jpg,non-CU,non-CU,0.859343,CU,0.140657
924_001636.jpg,non-CU,CU,0.57247,non-CU,0.42753
255_000181.jpg,non-CU,non-CU,0.926296,CU,0.0737039
1293_001447.jpg,non-CU,non-CU,0.999182,CU,0.000818097
136_001254.jpg,non-CU,non-CU,0.802533,CU,0.197467
924_003176.jpg,non-CU,non-CU,0.959556,CU,0.0404445
7_001472.jpg,non-CU,non-CU,0.983467,CU,0.0165328
292_003499.jpg,non-CU,non-CU,0.842703,CU,0.157297
147_004341.jpg,non-CU,non-CU,0.886051,CU,0.113949
136_001773.jpg,non-CU,non-CU,0.97495,CU,0.0250497
1349_002558.jpg,non-CU,non-CU,0.983658,CU,0.0163419
1442_004475.jpg,non-CU,non-CU,0.642697,CU,0.357303
1442_001974.jpg,non-CU,non-CU,0.889516,CU,0.110484
242_002087.jpg,non-CU,non-CU,0.990701,CU,0.00929908
950_002702.jpg,non-CU,non-CU,0.952743,CU,0.047257
142_000423.jpg,non-CU,non-CU,0.718047,CU,0.281953
344_006570.jpg,non-CU,non-CU,0.931588,CU,0.0684123
1380_010952.jpg,non-CU,non-CU,0.9936,CU,0.00640034
1297_005020.jpg,non-CU,non-CU,0.958651,CU,0.0413486
142_001485.jpg,non-CU,CU,0.667824,non-CU,0.332176
1293_000076.jpg,non-CU,non-CU,0.882876,CU,0.117124
147_004251.jpg,non-CU,non-CU,0.772902,CU,0.227098
31_002086.jpg,non-CU,non-CU,0.971589,CU,0.0284109
31_001622.jpg,non-CU,non-CU,0.99896,CU,0.00103995
147_003615.jpg,non-CU,non-CU,0.943287,CU,0.056713
407_000135.jpg,non-CU,non-CU,0.841104,CU,0.158896
292_000295.jpg,non-CU,CU,0.546345,non-CU,0.453655
142_000727.jpg,non-CU,non-CU,0.999667,CU,0.000332883
1293_002380.jpg,non-CU,non-CU,0.922553,CU,0.0774471
1293_000116.jpg,non-CU,non-CU,0.979837,CU,0.020163
292_000340.jpg,non-CU,CU,0.530799,non-CU,0.469201
407_000064.jpg,non-CU,non-CU,0.992996,CU,0.00700366
1382_003551.jpg,non-CU,CU,0.635759,non-CU,0.364241
738_002471.jpg,non-CU,non-CU,0.977019,CU,0.0229806
1442_003867.jpg,non-CU,non-CU,0.925398,CU,0.0746018
242_000523.jpg,non-CU,non-CU,0.999981,CU,1.9099e-05
1372_000030.jpg,non-CU,non-CU,0.999601,CU,0.000399168
1303_000329.jpg,non-CU,non-CU,0.999943,CU,5.67121e-05
255_000015.jpg,non-CU,non-CU,0.840463,CU,0.159537
407_000702.jpg,non-CU,non-CU,0.974981,CU,0.0250194
1382_005141.jpg,non-CU,non-CU,0.99164,CU,0.0083604
255_000072.jpg,non-CU,non-CU,0.731741,CU,0.268258
1293_002206.jpg,non-CU,non-CU,0.991343,CU,0.00865734
147_001237.jpg,non-CU,non-CU,0.958164,CU,0.0418355
1297_006853.jpg,non-CU,non-CU,0.988558,CU,0.0114418
407_000783.jpg,non-CU,non-CU,0.984989,CU,0.015011
1380_010794.jpg,non-CU,non-CU,0.998119,CU,0.00188091
950_002712.jpg,non-CU,non-CU,0.645262,CU,0.354738
924_000172.jpg,non-CU,non-CU,0.647946,CU,0.352054
215_002226.jpg,non-CU,non-CU,0.542267,CU,0.457733
1372_000051.jpg,non-CU,non-CU,0.999437,CU,0.000563396
7_000811.jpg,non-CU,non-CU,0.999739,CU,0.000261046
1372_002814.jpg,non-CU,non-CU,0.983899,CU,0.0161009
146_001965.jpg,non-CU,non-CU,0.97526,CU,0.0247398
136_002930.jpg,non-CU,non-CU,0.991987,CU,0.00801336
74_001229.jpg,non-CU,non-CU,0.97432,CU,0.0256805
950_000093.jpg,non-CU,non-CU,0.541104,CU,0.458896
344_002684.jpg,non-CU,non-CU,0.606067,CU,0.393933
1442_003899.jpg,non-CU,non-CU,0.93358,CU,0.0664195
304_000637.jpg,non-CU,non-CU,0.994066,CU,0.00593373
344_001347.jpg,non-CU,non-CU,0.964878,CU,0.0351225
924_000071.jpg,non-CU,non-CU,0.98735,CU,0.0126497
1303_001800.jpg,non-CU,non-CU,0.981937,CU,0.0180628
1297_000768.jpg,non-CU,non-CU,0.975617,CU,0.024383
1303_000044.jpg,non-CU,non-CU,0.999945,CU,5.46847e-05
146_002106.jpg,non-CU,non-CU,0.969448,CU,0.0305519
344_002550.jpg,non-CU,non-CU,0.510996,CU,0.489004
136_000628.jpg,non-CU,non-CU,0.997846,CU,0.00215402
344_000216.jpg,non-CU,non-CU,0.951709,CU,0.0482913
685_003143.jpg,non-CU,non-CU,0.978927,CU,0.0210732
950_004399.jpg,non-CU,non-CU,0.776161,CU,0.223839
1380_005677.jpg,non-CU,non-CU,0.997857,CU,0.00214331
